condition,seed,generation,name,label,detail
sage,3,287,OTMA_LSHADE,unclassified_success,ok
sage,3,293,EPA_LSHADE,runtime_error,AttributeError: module 'numpy' has no attribute 'math'
sage,3,350,TEDE,import_violation,"scipy.spatial.distance, scipy.spatial.distance are currently not allowed to be imported in this framework."
sage,3,366,CG_LSHADE,import_violation,scipy.linalg is currently not allowed to be imported in this framework.
sage,3,375,GT_LSHADE,import_violation,scipy.spatial.distance is currently not allowed to be imported in this framework.
sage,3,394,GRPA_LSHADE,import_violation,scipy.spatial.distance is currently not allowed to be imported in this framework.
sage,3,423,GT_LSHADE,import_violation,"scipy.spatial.distance, scipy.spatial.distance are currently not allowed to be imported in this framework."
sage,3,457,GATO,interface_mismatch,__call__ failed: unsupported operand type(s) for ** or pow(): 'list' and 'int'
sage,3,475,GRL_LSHADE,import_violation,"scipy.spatial.distance, scipy.spatial.distance are currently not allowed to be imported in this framework."
sage,3,489,GLD_Diff,import_violation,scipy.linalg is currently not allowed to be imported in this framework.
sage,3,499,GT_LSHADE,import_violation,scipy.spatial.distance is currently not allowed to be imported in this framework.
sage,4,11,InformationGeometricSearcher,runtime_error,RecursionError: maximum recursion depth exceeded
sage,4,15,EllipsoidalCovarianceLearningSearch,runtime_error,RecursionError: maximum recursion depth exceeded
sage,4,47,BudgetAwareCMAES,runtime_error,RecursionError: maximum recursion depth exceeded
sage,4,101,HCD_DE,runtime_error,NameError: name 'dim' is not defined
sage,4,107,RDEM_CAS,unclassified_success,ok
sage,4,108,IG_SHADE_CMA,unclassified_success,ok
sage,4,113,GLCE,import_violation,scipy.stats is currently not allowed to be imported in this framework.
sage,4,125,EAGLE_SHADE,runtime_error,IndexError: index 19 is out of bounds for axis 0 with size 15
sage,4,126,EAGLE_MAP,unclassified_success,ok
sage,4,142,EAGLE_HS,runtime_error,__init__ raised NameError: name 'floor' is not defined
sage,4,144,EAGLE_HS,import_violation,scipy.linalg is currently not allowed to be imported in this framework.
sage,4,163,EAGLE_HS,runtime_error,"ValueError: operands could not be broadcast together with shapes (2,2) (5,1) (2,2) "
sage,4,174,EAGLE_HS,runtime_error,IndexError: index 2 is out of bounds for axis 1 with size 2
sage,4,191,CMIDE,runtime_error,IndexError: index 4 is out of bounds for axis 0 with size 4
sage,4,195,CMA_AOMS,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,196,CMA_OMMS,runtime_error,IndexError: index 4 is out of bounds for axis 0 with size 4
sage,4,197,CMA_AOMS,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,198,MAD_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,201,MST_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,203,MSS_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,204,MSAD_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,206,MSDA_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,213,CMA_TDMR,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,215,AOS_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,216,MACS_CMA,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,217,AOS_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,218,AOS_CMA,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,219,CMA_TDOMS,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,220,AOS_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,221,MGDCA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,223,CMA_RAPS,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,225,CDDS,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,227,AOS_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,229,CMA_TDOM,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,230,TD_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,231,MSAD_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,232,TDM_AAM_CMA,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,233,AOS_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,234,CDME,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,235,CMA_TDOM,runtime_error,IndexError: index 4 is out of bounds for axis 0 with size 4
sage,4,236,MGADS,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,237,MSAD_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,239,MS_ADCMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,240,MACA_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,241,CDME,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,242,CDTA_CMA,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,243,CMA_RM,runtime_error,IndexError: index 4 is out of bounds for axis 0 with size 4
sage,4,244,AOS_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,245,CMA_RMAM,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,246,AOS_CMA,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,247,CMA_TDOE,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,248,AOS_CMA,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,249,AOS_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,251,TDOM_CMA,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,252,CMA_AOX,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,253,MS_ACS,runtime_error,RecursionError: maximum recursion depth exceeded
sage,4,254,CMA_RM,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,255,AOS_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,256,CMA_TDM_OSS,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,258,MSAD_CMA,runtime_error,"ValueError: operands could not be broadcast together with shapes (2,2) (5,) "
sage,4,259,CMA_TDS,import_violation,scipy.stats is currently not allowed to be imported in this framework.
sage,4,260,CDME,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,261,CMA_RMAM,runtime_error,IndexError: index 4 is out of bounds for axis 0 with size 4
sage,4,262,GM_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,263,AOS_CMA,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,264,CMA_TDOM,runtime_error,IndexError: index 4 is out of bounds for axis 0 with size 4
sage,4,265,HAM_CMA,runtime_error,IndexError: index 4 is out of bounds for axis 0 with size 4
sage,4,266,CMA_TSE,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,267,CMA_OMAR,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,268,CDME,runtime_error,IndexError: boolean index did not match indexed array along axis 0; size of axis is 4 but size of corresponding boolean axis is 10
sage,4,270,AOS_CMA,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,271,GD_ACMA,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,272,CMA_RAM,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,273,AOS_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,276,CMA_TDMS,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,277,CDMS,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,278,CMA_AOS_SHM,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,279,TDOM_CMA,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,280,CMA_RAPS,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,282,CMA_RM_OQMS,runtime_error,IndexError: index 4 is out of bounds for axis 0 with size 4
sage,4,283,AOS_CMA,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,284,AOS_CMA,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,285,AOS_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,286,AOS_CMA,runtime_error,RecursionError: maximum recursion depth exceeded
sage,4,287,CMA_SOM,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,288,AOS_CMA,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,289,MAOM_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,290,AOS_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,291,AOS_CMA,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,293,CDME,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,294,TMA_CMA,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,295,CMA_TDOM,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,296,MG_ADE,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,297,MSAD_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,298,MSDA_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,299,HDCA_CMA,runtime_error,IndexError: index 4 is out of bounds for axis 0 with size 4
sage,4,300,CDME,runtime_error,IndexError: index 4 is out of bounds for axis 0 with size 4
sage,4,301,CDME,runtime_error,RecursionError: maximum recursion depth exceeded
sage,4,302,MTOS,import_violation,scipy.stats is currently not allowed to be imported in this framework.
sage,4,303,AOS_CMA,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,304,AOS_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,305,TD_CMA,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,306,AOS_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,307,MSAD_CMA,runtime_error,"ValueError: operands could not be broadcast together with shapes (4,2) (10,2) "
sage,4,308,CMA_AOP,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,309,AOS_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,310,CMA_AOD,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,312,CMA_RMAM,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,313,AOS_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,315,CMA_ATOS,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,317,CMA_AOE,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,318,CMA_AM_DAU,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,319,TD_CMA,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,320,CDMS,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,321,CMA_SOM,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,322,CMA_TDM,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,323,MSAD_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,324,CMA_TD_DAL,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,325,MSACS,runtime_error,"ValueError: operands could not be broadcast together with shapes (4,2) (10,2) "
sage,4,326,AOS_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,328,CDME,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,329,AOS_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,330,CDOS_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,331,AOS_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,332,TD_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,333,CMA_TDME,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,334,MAM_CMA,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,335,CMA_TDO,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,336,CMA_TDM,import_violation,scipy.stats is currently not allowed to be imported in this framework.
sage,4,337,TDMS_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,338,CDME,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,339,AOS_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,340,AIM_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,341,CMA_TMMS,runtime_error,IndexError: index 10 is out of bounds for axis 0 with size 4
sage,4,343,TD_MRS_CMA,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,344,MAO_CMA,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,345,CMA_AMOR,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,346,CMA_TDM,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,347,CMA_TDME,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,348,SAOS_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,351,AOS_CMA,runtime_error,RecursionError: maximum recursion depth exceeded
sage,4,352,TD_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,354,CMMA_ES,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,356,CMA_TD_Sobolev,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,357,CMA_ADS,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,358,MGTE,runtime_error,RecursionError: maximum recursion depth exceeded
sage,4,359,MS_ADCE,runtime_error,"ValueError: could not broadcast input array from shape (2,2) into shape (6,2)"
sage,4,360,AOS_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,362,CDME,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,363,CMA_SMAR,runtime_error,"ValueError: could not broadcast input array from shape (2,2) into shape (6,2)"
sage,4,364,TMAA_CMA,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,365,CF_AMS,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,366,CMA_SMM,runtime_error,IndexError: index 4 is out of bounds for axis 0 with size 4
sage,4,367,CMA_TDOM,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,368,AOS_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,369,MG_AOMA,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,370,CMA_TDS,runtime_error,RecursionError: maximum recursion depth exceeded
sage,4,372,TD_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,373,MG_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,374,MS_ADCE,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,375,CMA_RMDA,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,376,ODH_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,378,AOS_CMA,runtime_error,IndexError: index 4 is out of bounds for axis 0 with size 4
sage,4,379,TD_CMA,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,380,AOS_CMA,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,381,MS_ADCMA,runtime_error,IndexError: index 4 is out of bounds for axis 0 with size 4
sage,4,382,CMA_TDM,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,383,CMA_ADMOS,runtime_error,IndexError: index 4 is out of bounds for axis 0 with size 4
sage,4,384,AOS_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,385,CMA_TDOM,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,386,HDCMA,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,388,CMA_TD_MRS,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,391,AOS_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,392,CMA_OTE,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,393,CMA_TDM_AOS,runtime_error,IndexError: index 4 is out of bounds for axis 0 with size 4
sage,4,394,CDME,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,395,CMA_AOE,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,397,CMA_TD_MRS,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,398,CDME,import_violation,scipy.stats is currently not allowed to be imported in this framework.
sage,4,399,CMA_TD_DAE,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,400,HAC_DOS,runtime_error,IndexError: index 2 is out of bounds for axis 0 with size 2
sage,4,402,GD_CMA,runtime_error,IndexError: index 4 is out of bounds for axis 0 with size 4
sage,4,403,CMA_RMDE,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,404,CMA_TD_MSR,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,405,AOS_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,406,CMA_TMAPS,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,407,MSCA_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,408,CMA_AOA,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,409,AOS_CMA,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,410,CMA_TDOMS,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,411,MAM_CMA,runtime_error,"ValueError: operands could not be broadcast together with shapes (2,2) (6,1) "
sage,4,412,CMA_TMAPS,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,413,CMAMS,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,414,TMA_CMA,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,415,AOS_CMA,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,416,AOS_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,417,CMA_TDM,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,418,SGA_CMA,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,419,CMA_ADMS,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,420,CMA_MOR,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,421,CMA_RM_APS,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,422,GM_CMA,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,423,MSC_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,427,MAO_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,428,CMA_TDOM,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,429,MADE_CA,runtime_error,RecursionError: maximum recursion depth exceeded
sage,4,430,CMMA_ES,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,431,HD_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,432,TD_MRS_CMA,runtime_error,"ValueError: operands could not be broadcast together with shapes (4,2) (10,2) (4,2) "
sage,4,433,CMA_AMOM,runtime_error,IndexError: index 4 is out of bounds for axis 0 with size 4
sage,4,434,MSACS,runtime_error,RecursionError: maximum recursion depth exceeded
sage,4,435,CMA_MSTR,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,436,CMA_TDOM,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,437,AOS_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,438,TDM_AP_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,439,CMA_RMAM,runtime_error,IndexError: index 6 is out of bounds for axis 0 with size 4
sage,4,440,AOS_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
sage,4,441,CDME,runtime_error,"ValueError: shapes (5,) and (4,2) not aligned: 5 (dim 0) != 4 (dim 0)"
sage,4,442,AOS_CMA,runtime_error,"ValueError: shapes (6,) and (4,2) not aligned: 6 (dim 0) != 4 (dim 0)"
